id;power;cordinates;AccidentLocation_WGS84_E;AccidentLocation_WGS84_N;building;streetNumber;street;town;district;state;country
266;Mittel;POINT (2695554 1256617);47.45339856636682;8.705742763014772;Notunterkunft Hammermühle; 21; Winterthurerstrasse;;; 8310; Schweiz
267;Klein;POINT (2573889 1212455);47.06259878163113;7.0949181610840295;;2d; Place de la Gare;;; 2520; Schweiz
268;Klein;POINT (2610704 1212423);47.062743279664595;7.579532599055752;;4a; Obermattweg;;; 3421; Schweiz
269;Sehr Klein;POINT (2661191 1273928);47.6131745618806;8.252484938910946;;;Hauptstrasse;;; 5323; Schweiz
270;Mittel;POINT (2576250 1146875);46.472775924850005;7.12941200113953;;;Église de Châteaux-d'œx;;; 1660; Schweiz
271;Mittel;POINT (2759357 1191220);46.85301790253932;9.528398011232772;;1; Bahnhofplatz;;; 7000; Schweiz
272;Mittel;POINT (2723653 1246549);47.35818365982186;9.075475529199329;;;Altdietfurt;;; 9615; Schweiz
273;Sehr Klein;POINT (2682814 1214437);47.07577346347092;8.529052428896165;;;Eggstrasse;;; 6415; Schweiz
274;Mittel;POINT (2498614 1114846);46.17743125286751;6.1256840445093905;;;Genève-La Praille;;; 1212; Schweiz
275;Klein;POINT (2689634 1174672);46.71723034181476;8.611017012244027;;;Häggrigenstrasse;;; 6484; Schweiz
276;Mittel;POINT (2653576 1209890);47.0378836592365;8.143560853239597;;19; Bahnhofstrasse;;; 6105; Schweiz
277;Sehr Klein;POINT (2666255 1203800);46.98196170152887;8.309484290099894;;6; Werkhofstrasse;;; 6052; Schweiz
278;Sehr Klein;POINT (2689048 1174197);46.71303646115668;8.603261265373014;;;Sustenstrasse;;; 6484; Schweiz
279;Klein;POINT (2661056 1252829);47.42343639327649;8.247796739642949;;;Hünerwadel;;; 5512; Schweiz
280;Sehr Klein;POINT (2680243 1219593);47.12246334270361;8.496118697512701;;;Artherstrasse;;; 6317; Schweiz
281;Mittel;POINT (2553215 1156381);46.55706940274169;6.828537144803496;;11; Rue du Carroz;;; 1607; Schweiz
283;Mittel;POINT (2701214 1278140);47.64609568595107;8.785684152282668;;;Steinerstrasse;;; 8476; Schweiz
284;Mittel;POINT (2633878 1255082);47.4456580971053;7.887789478951387;;82; Hauptstrasse;;; 4492; Schweiz
285;Sehr Klein;POINT (2640889 1241385);47.322069158428825;7.979490437566422;;9; Schürmattstrasse;;; 5745; Schweiz
286;Mittel;POINT (2647031 1249427);47.39399003184743;8.061575270422164;;;Stellwerk Aarau;;; 5000; Schweiz
287;Sehr Klein;POINT (2691642 1233541);47.2464270836378;8.649154616834636;;;Austrasse;;; 8820; Schweiz
288;Mittel;POINT (2610556 1193206);46.8898865367173;7.577140584064553;;205a; Buchli;;; 3503; Schweiz
290;Klein;POINT (2580128 1244448);47.35058095030914;7.17562668373857;;;Montmelon-Dessous;;; 2883; Schweiz
291;Mittel;POINT (2730106 1274986);47.612639315228;9.169172447631576;;;Bahnhofstrasse;;; 8573; Schweiz
292;Klein;POINT (2576233 1197876);46.93154889629045;7.126539320966243;;32; Bernstrasse;;; 3280; Schweiz
293;Mittel;POINT (2589166 1198132);46.93419016427046;7.296360678844481;;57a; Stationsstrasse;;; 3204; Schweiz
294;Mittel;POINT (2524679 1175408);46.725604108160596;6.4533226022872165;;9; Bretonnières;;; 1329; Schweiz
295;Mittel;POINT (2612918 1268511);47.56718014421134;7.610283973433262;Fr. Sauter AG; 55; Im Surinam;;; 4058; Schweiz
296;Klein;POINT (2607482 1227058);47.194426658541026;7.5373600843680215;;A5; Schöngrün;;; 4562; Schweiz
297;Mittel;POINT (2719240 1083439);45.892061557881306;8.974801471799319;;2; Capolago;;; 6825; Schweiz
298;Mittel;POINT (2723947 1076805);45.831553566000316;9.033687097411523;;1b; Via Giuseppe Motta;;; 6830; Schweiz
299;Mittel;POINT (2695549 1258783);47.47287775443503;8.706140430076017;;;Tössvorlandweg;;; 8406; Schweiz
301;Mittel;POINT (2644476 1261211);47.50015030288235;8.028907467884814;;;Königsweg;;; 5070; Schweiz
302;Mittel;POINT (2533427 1173552);46.70984199605019;6.568019657357665;;;Chavornay;;; 1373; Schweiz
303;Mittel;POINT (2496767 1118970);46.21424272303136;6.100857878034488;;2; Chemin du Moulins des Frères;;; 6643; Schweiz
305;Mittel;POINT (2680102 1249466);47.391150228126286;8.499582903465;SBB Serviceanlage Herdern I; 15; Aargauerstrasse;;; 8064; Schweiz
306;Sehr Klein;POINT (2635796 1245977);47.36366620664669;7.912490231642001;;;Gösgerstrasse;;; 4601; Schweiz
307;Mittel;POINT (2669100 1253998);47.433154811184345;8.354575217988085;;17; Bahnhofstrasse;;; 8956; Schweiz
308;Sehr Klein;POINT (2713108 1112665);46.155970179896755;8.902849303776897;;;"Scuderia ""La Bolla""";;; 6572; Schweiz
309;Sehr Klein;POINT (2538313 1152374);46.519815098858466;6.634755220025022;;10; Rue de Bourg;;; 1003; Schweiz
310;Mittel;POINT (2575937 1251959);47.417995820059886;7.119755390863904;;;Transjurane;;; 2942; Schweiz
311;Sehr Klein;POINT (2647619 1206884);47.011299734724346;8.064869313211732;;2; Emmenmätteli;;; 6162; Schweiz
312;Mittel;POINT (2671955 1230886);47.22498626317542;8.388707366262606;;;Mühlau;;; 5642; Schweiz
313;Klein;POINT (2705317 1262837);47.50784158704045;8.83665102391089;;;Schnasbergstrasse;;; 8354; Schweiz
314;Klein;POINT (2731236 1266872);47.53945786296898;9.181799926737876;;9; Industriestrasse;;; 8583; Schweiz
315;Mittel;POINT (2499057 1115161);46.18033110529898;6.131351827053944;;;Allée E;;; 1212; Schweiz
316;Mittel;POINT (2583050 1249990);47.400508916834944;7.214087078244817;;50; Sous le Château;;; 2954; Schweiz
317;Mittel;POINT (2587760 1210193);47.04265535434325;7.277569851607688;;17; Radelfingenstrasse;;; 3270; Schweiz
318;Sehr Klein;POINT (2723691 1221254);47.130707988599184;9.069020811029592;;;Ziegelbrückstrasse;;; 8872; Schweiz
319;Sehr Klein;POINT (2676159 1249558);47.39244527403671;8.447379084816864;;;Chambweg;;; 8952; Schweiz
320;Klein;POINT (2705651 1239967);47.30212422045648;8.835678555094571;;55; Zürichstrasse;;; 8340; Schweiz
321;Mittel;POINT (2658558 1255239);47.44533794684059;8.215008937556151;;;Bahnhof Parkplatz;;; 5242; Schweiz
322;Mittel;POINT (2723933 1218172);47.10294652865768;9.071364399691493;;2; Schwärzistrasse;;; 8752; Schweiz
324;Mittel;POINT (2699243 1269664);47.570178634379296;8.757560812351809;;;Im Obmann;;; 8478; Schweiz
325;Sehr Klein;POINT (2545759 1149935);46.49852184694585;6.732070250418263;;;Chemin de Bahyse;;; 1097; Schweiz
326;Mittel;POINT (2669347 1268723);47.56555479144144;8.360140701158583;;;Deutsche Telekom;;; 5463; Schweiz
327;Mittel;POINT (2691318 1276702);47.63461794616633;8.653703544867831;;;Bahnhofstrass;;; 8460; Schweiz
328;Mittel;POINT (2614725 1226637);47.1905189409572;7.632924266903488;;1; Jurastrasse;;; 4554; Schweiz
329;Klein;POINT (2728570 1268063);47.55069420506356;9.146743806652008;;;Schützenstrasse;;; 8575; Schweiz
330;Klein;POINT (2613222 1266291);47.54720812110018;7.61425798167742;;;Oberer Tunnel;;; 4052; Schweiz
331;Klein;POINT (2613123 1266082);47.54533040792432;7.6129367670948245;;;Einfahrt Wolf;;; 4052; Schweiz
332;Sehr Klein;POINT (2596288 1240428);47.31471469783566;7.389532102363004;;;La Roche Saint-Jean;;; 2830; Schweiz
333;Mittel;POINT (2693826 1268777);47.562998839047395;8.685394101608187;;8a; Bahnstrasse;;; 8444; Schweiz
334;Klein;POINT (2668760 1211405);47.05010989236494;8.343559477082865;;39; Seeburgstrasse;;; 6006; Schweiz
335;Mittel;POINT (2680776 1252763);47.420718942414524;8.509104656914776;;;Kunzweg;;; 8046; Schweiz
336;Mittel;POINT (2677979 1254469);47.436398765761;8.472339698772617;;;Regensdorf-Watt;;; 8105; Schweiz
337;Mittel;POINT (2637376 1194945);46.9045642801805;7.929187036064717;;10; Gigenmösli;;; 6182; Schweiz
339;Mittel;POINT (2505830 1118010);46.2069390001806;6.218478444364433;;51; Route de Mon-Idée;;; 1226; Schweiz
340;Sehr Klein;POINT (2590308 1192926);46.88737882977204;7.311469100944137;;;Rain;;; 3175; Schweiz
341;Mittel;POINT (2575203 1213322);47.070448008824854;7.112167139061039;;42; Chemin de Saint-Joux;;; 2520; Schweiz
342;Mittel;POINT (2606451 1197027);46.9243094242852;7.523331785461798;;;Rüttiweg;;; 3112; Schweiz
344;Mittel;POINT (2668747 1158315);46.57258000573057;8.335405560600236;;;Grimsel-Hospiz;;; 3864; Schweiz
345;Mittel;POINT (2518354 1174033);46.712490789002274;6.370836950470296;;30; Rue de la Gare;;; 1337; Schweiz
346;Sehr Klein;POINT (2717073 1281154);47.670555745231;8.997497662891996;;24; Seestrasse;;; 8266; Schweiz
347;Mittel;POINT (2730557 1271617);47.58225779498343;9.174178039408165;;33; Bahnhofstrasse;;; 8572; Schweiz
348;Mittel;POINT (2640014 1105394);46.09886970282765;7.956066485539698;;;Saas-Almagell;;; 3905; Schweiz
349;Mittel;POINT (2584611 1198781);46.93993754772737;7.236522594302872;;29; Brügglimatt;;; 3205; Schweiz
352;Sehr Klein;POINT (2499523 1116140);46.18920635952146;6.137175192807541;;26; Rue du Grand-Bureau;;; 1227; Schweiz
353;Mittel;POINT (2559930 1171880);46.69692515754413;6.914748665027914;;;Route des Rayons;;; 1680; Schweiz
355;Klein;POINT (2647373 1204821);46.99276105303733;8.061419127161553;;;Entlebuch;;; 6166; Schweiz
356;Sehr Klein;POINT (2609599 1267384);47.55710085131224;7.5661548911962315;;;Morgartenring;;; 4055; Schweiz
357;Mittel;POINT (2593185 1193148);46.88941183518772;7.349213547712414;;;Thörishaus Au;;; 3176; Schweiz
358;Mittel;POINT (2757409 1208678);47.01046550361146;9.508904852035753;;3291.1.1511; Fläscherweg;;; 7310; Schweiz
359;Sehr Klein;POINT (2689674 1199393);46.9395738739619;8.616392910419268;;;Axenstrasse;;; 6452; Schweiz
360;Mittel;POINT (2706952 1110726);46.13953585688201;8.822732889866623;;;Via Fauser;;; 6579; Schweiz
361;Mittel;POINT (2702324 1241611);47.31743327483673;8.792068560040256;;14; Guyer-Zeller-Strasse;;; 8620; Schweiz
362;Mittel;POINT (2570984 1211855);47.05708061219228;7.056717327279558;;;Route de Neuchâtel;;; 2525; Schweiz
363;Sehr Klein;POINT (2688525 1234719);47.257446654943095;8.608219331738146;;;Fährestrasse;;; 8810; Schweiz
365;Mittel;POINT (2559497 1185553);46.81989053593301;6.9078753400673465;;186; Cugy;;; 1482; Schweiz
367;Sehr Klein;POINT (2663305 1215824);47.09039965840589;8.272391278914519;;4; Bachtalen;;; 6020; Schweiz
369;Klein;POINT (2575238 1197086);46.924406262637426;7.113516891237457;;;P+R;;; 3280; Schweiz
370;Sehr Klein;POINT (2727420 1220732);47.125306244738816;9.118011303220253;;A3; Dörfli;;; 8757; Schweiz
371;Klein;POINT (2687832 1281431);47.67761909937169;8.608263547105794;;;Freibad Otterstall;;; 8212; Schweiz
372;Mittel;POINT (2632812 1256328);47.45691844777167;7.8737478671439165;;;Pumpwerk Gelterkinden;;; 4460; Schweiz
373;Sehr Klein;POINT (2530548 1156510);46.55625628310832;6.532949526864347;;;Route Cantonale;;; 1030; Schweiz
374;Mittel;POINT (2611603 1265859);47.543353269813664;7.592740616790369;;186; Güterstrasse;;; 4053; Schweiz
375;Mittel;POINT (2716942 1078665);45.84952674200887;8.944023796961723;;;Stabio;;; 6855; Schweiz
376;Klein;POINT (2587009 1117458);46.20844891818706;7.270322153755895;;7; Place de la Gare;;; 1957; Schweiz
377;Mittel;POINT (2688154 1170719);46.6818722816175;8.590902760096185;;A2; Wassen;;; 6487; Schweiz
379;Klein;POINT (2634658 1244337);47.3489765462471;7.897299064177058;;29; Stationsstrasse;;; 4603; Schweiz
380;Mittel;POINT (2736327 1258052);47.45911586304609;9.24669917545995;;;Ochsenweidwaldweg;;; 9212; Schweiz
382;Sehr Klein;POINT (2705977 1110346);46.13627208740563;8.810031835150925;;22; Via Cantonale;;; 6575; Schweiz
383;Sehr Klein;POINT (2692510 1271566);47.588265780746326;8.668490668028486;;;Humlikonerstrasse;;; 8457; Schweiz
384;Mittel;POINT (2517399 1147230);46.4712878792792;6.363160979887372;;2; Place de la Gare;;; 1166; Schweiz
385;Mittel;POINT (2617615 1194583);46.90212403548751;7.66981556369684;;60a; Langnaustrasse;;; 3532; Schweiz
386;Mittel;POINT (2554902 1163514);46.6213490852397;6.8498360382447085;;;Vauderens;;; 1675; Schweiz
388;Mittel;POINT (2651094 1270484);47.58306561223367;8.117801998754283;;;Rheinuferweg;;; 5275; Schweiz
389;Klein;POINT (2719409 1079545);45.85701072898462;8.975995048643501;;A2; Coldrerio;;; 6877; Schweiz
390;Mittel;POINT (2679586 1286861);47.72750125400952;8.499444544513551;;14; Gächlingen;;; 8214; Schweiz
391;Mittel;POINT (2684991 1246206);47.36121934330388;8.56371046649196;;22; Hofackerstrasse;;; 8032; Schweiz
392;Klein;POINT (2618500 1151370);46.513381208327026;7.679693484127363;;305e; Büelweid;;; 3717; Schweiz
393;Mittel;POINT (2596917 1226416);47.18868607038266;7.3979494896391085;;54; Bahnhofstrasse;;; 2540; Schweiz
394;Mittel;POINT (2664169 1213611);47.07041188591109;8.283456062405323;;1; Hochdorferstrasse;;; 6020; Schweiz
395;Mittel;POINT (2636251 1246040);47.36420799468298;7.918518438467812;;;Olten;;; 4652; Schweiz
396;Mittel;POINT (2612395 1257401);47.467268812323546;7.603026266202792;;;Aesch;;; 4147; Schweiz
397;Sehr Klein;POINT (2583790 1199973);46.95064012808124;7.225697410918108;;;Rütimattweg;;; 3206; Schweiz
398;Sehr Klein;POINT (2614093 1212194);47.060620348755656;7.624136478943575;;10; Poststrasse;;; 3400; Schweiz
399;Klein;POINT (2734467 1219513);47.1129500074932;9.210496412635557;;;Alte Staatsstrasse;;; 8877; Schweiz
401;Mittel;POINT (2619938 1226627);47.190292797930255;7.701708823884029;;19a; Lagerstrasse;;; 3360; Schweiz
402;Mittel;POINT (2742658 1252398);47.40693537932056;9.328827448257755;;;Stationsweg;;; 9014; Schweiz
403;Sehr Klein;POINT (2600641 1250235);47.40293243788716;7.447116045694129;;;Eichhölzlein;;; 4254; Schweiz
404;Sehr Klein;POINT (2732298 1219788);47.11586004157453;9.182005583411021;;12; Tiefenwinkel;;; 8874; Schweiz
405;Sehr Klein;POINT (2530123 1160254);46.58988908962136;6.526839442108305;;;Route du Moulinet;;; 1303; Schweiz
406;Mittel;POINT (2664904 1212647);47.06166968135365;8.292993905327751;;;Riedstrasse;;; 6000; Schweiz
407;Klein;POINT (2688577 1281637);47.67937121387933;8.61822433148364;;;Industrieplatz;;; 8212; Schweiz
408;Mittel;POINT (2522796 1174752);46.7194878494271;6.428803403427025;;;Route des Grands Bois;;; 1337; Schweiz
409;Mittel;POINT (2693622 1231778);47.230293860279936;8.674937860072639;;;Wädenswil Hafen Engelhabe;;; 8820; Schweiz
410;Klein;POINT (2500145 1119273);46.21747839023662;6.144560176427044;;;Rue du Valais;;; 1202; Schweiz
411;Mittel;POINT (2686199 1236804);47.27650600920781;8.577892511296943;;37; Alte Landstrasse;;; 8942; Schweiz
412;Mittel;POINT (2720814 1258083);47.46242716618682;9.041023077788541;;;SBB Reisezentrum;;; 9501; Schweiz
413;Mittel;POINT (2635513 1244872);47.3537429725971;7.908656469100958;;70; Tannwaldstrasse;;; 4601; Schweiz
414;Sehr Klein;POINT (2627220 1257280);47.46573538673023;7.799650702898119;;A2; Sissach;;; 4450; Schweiz
415;Mittel;POINT (2611936 1254519);47.44135650508286;7.5968615799720345;;;Bahnhofstrasse;;; 4203; Schweiz
416;Sehr Klein;POINT (2714651 1097984);46.0236694372582;8.919232532386236;;;Loading Ramp;;; 6928; Schweiz
417;Mittel;POINT (2694265 1180036);46.764837489831024;8.672682443650304;;;Kraftwerk Amsteg II;;; 6474; Schweiz
418;Mittel;POINT (2649983 1268604);47.566243638160906;8.102823037520553;;;Rheintalstrasse;;; 5275; Schweiz
419;Mittel;POINT (2642399 1129925);46.31938947416594;7.989129436974689;Zenhäusern; 1; Bahnhofplatz;;; 3900; Schweiz
421;Sehr Klein;POINT (2546836 1190057);46.85951104289187;6.741445256459788;;;Route Cantonale;;; 1426; Schweiz
422;Mittel;POINT (2717024 1091679);45.96655655123014;8.948302858564986;;;Melide;;; 6815; Schweiz
423;Klein;POINT (2635471 1194134);46.89737353818071;7.90412176067072;;3; Turnhalde;;; 6192; Schweiz
424;Mittel;POINT (2725654 1221216);47.12999643678291;9.094877232303018;;48; Flechsenstrasse;;; 8872; Schweiz
425;Klein;POINT (2707722 1234458);47.25224672171441;8.861736810380371;;40; Tunnelstrasse;;; 8630; Schweiz
426;Mittel;POINT (2617719 1168699);46.66928564446779;7.670181316132005;;;Hondrich Süd;;; 3702; Schweiz
427;Mittel;POINT (2594012 1247551);47.37876430808741;7.359333981717134;;;Route de Bellerive;;; 2800; Schweiz
428;Mittel;POINT (2722074 1271496);47.582802719089536;9.061409608915065;;;Märstetten;;; 8560; Schweiz
429;Mittel;POINT (2617122 1161336);46.603067336576174;7.6621069390351755;;;Lötschbergstrasse;;; 3714; Schweiz
430;Mittel;POINT (2545712 1183678);46.80204115386364;6.727465786772586;;;Avenue de Mordagne;;; 1462; Schweiz
431;Mittel;POINT (2578805 1185505);46.82035637789672;7.16089035831363;;;Route de Grandfey;;; 1763; Schweiz
433;Klein;POINT (2643405 1262528);47.51206644985898;8.01482193191083;;11; Werkstrasse;;; 5070; Schweiz
434;Sehr Klein;POINT (2546500 1200532);46.95370536756788;6.735806184303601;;;Pont de la Baleine;;; 2103; Schweiz
435;Klein;POINT (2738041 1142558);46.4201592513631;9.234366960908998;;;Strada de Ghifa;;; 6565; Schweiz
436;Klein;POINT (2720083 1078670);45.84902222583291;8.984448338710756;;;Via San Giorgio;;; 6877; Schweiz
437;Mittel;POINT (2749985 1265078);47.519313973454864;9.430133041970283;;6; Werftstrasse;;; 9320; Schweiz
438;Klein;POINT (2689136 1206072);46.999718153267786;8.610638067167198;;;Selecta;;; 6440; Schweiz
439;Mittel;POINT (2747025 1255462);47.43352405703581;9.387674679076545;;;Splügenweg;;; 9007; Schweiz
440;Klein;POINT (2596289 1226740);47.191597059750094;7.38966061274998;;43; Nordbahnhofstrasse;;; 2540; Schweiz
441;Sehr Klein;POINT (2676785 1216419);47.09432602904658;8.450013275949217;;19; Zugerstrasse;;; 6403; Schweiz
442;Sehr Klein;POINT (2494329 1119818);46.22149094660634;6.069078297211893;;8; Chemin des Léchères;;; 1217; Schweiz
443;Mittel;POINT (2649849 1224918);47.17334471235496;8.096180843667625;;5a; Industriestrasse;;; 6210; Schweiz
444;Klein;POINT (2529535 1167879);46.6584135332268;6.517998089059679;;;Route d'Eclépens;;; 1315; Schweiz
446;Klein;POINT (2557141 1144116);46.44700485091915;6.880872303913297;;;Chemin de la Maladaire;;; 1815; Schweiz
447;Klein;POINT (2611688 1270827);47.588032327899185;7.593999605650424;;;Grenzstrasse;;; 4019; Schweiz
448;Mittel;POINT (2670657 1232817);47.242493691876525;8.371873620063102;;20; Sennhof;;; 5636; Schweiz
449;Mittel;POINT (2676711 1224190);47.16422775182434;8.45035817054052;;;Dersbachstrasse;;; 6333; Schweiz
450;Sehr Klein;POINT (2543875 1149610);46.495442812725365;6.707569260180099;;;Villette VD;;; 1091; Schweiz
452;Mittel;POINT (2608067 1254025);47.43697185646424;7.545560692204018;;;Weiherweg;;; 4222; Schweiz
453;Mittel;POINT (2683495 1252590);47.418823905507274;8.545101056140876;;11; Bahnhaldenstrasse;;; 8052; Schweiz
454;Mittel;POINT (2711292 1259322);47.47524890875434;8.915069760329462;;;Kleinbasel;;; 8355; Schweiz
455;Klein;POINT (2609627 1267529);47.55840453104701;7.5665300208834765;;19; Näfelserstrasse;;; 4055; Schweiz
456;Klein;POINT (2670382 1210279);47.03981201542585;8.364729302084173;;34; Lerchenbühlstrasse;;; 6045; Schweiz
457;Mittel;POINT (2552012 1158027);46.571790227445675;6.812678392627466;;;Châtillens;;; 1610; Schweiz
458;Mittel;POINT (2586992 1190442);46.864977586805786;7.268032764811317;;34; Schneidersmatt;;; 3184; Schweiz
459;Mittel;POINT (2506423 1136271);46.37127116878601;6.222487934618617;;;Chemin de Colovray;;; 1260; Schweiz
460;Sehr Klein;POINT (2584214 1220478);47.135092451863905;7.2305489155162;Wassersportanlage Biel; 154; Route de Neuchâtel / Neuenburgstrasse;;; 2505; Schweiz
461;Sehr Klein;POINT (2634149 1128370);46.30587102615308;7.881904456647917;;;Eggerberg;;; 3939; Schweiz
463;Mittel;POINT (2703470 1108183);46.11720705793176;8.777119073442194;;;Ranzo-S. Abbondio;;; 6578; Schweiz
464;Sehr Klein;POINT (2616911 1264083);47.52726564951018;7.663177447107522;;;Rothausstrasse;;; 4132; Schweiz
465;Sehr Klein;POINT (2715826 1098216);46.02555550729276;8.934459781526694;;;Vezia;;; 6943; Schweiz
466;Mittel;POINT (2604847 1252107);47.419752421888255;7.502855545128754;Coiffeur Saleh; 4-6; Bahnhofstrasse;;; 4242; Schweiz
467;Klein;POINT (2705230 1114365);46.17253691802263;8.8012705109204;;;Locarno;;; 6602; Schweiz
468;Sehr Klein;POINT (2595657 1237845);47.291478119241695;7.381212122411304;;;Gorges de Moutier;;; 2740; Schweiz
469;Mittel;POINT (2617569 1218652);47.11862661595443;7.670140766273608;;62c; 240;;; 3472; Schweiz
470;Sehr Klein;POINT (2641157 1241355);47.321782679059005;7.983032579085814;;17; Bahnhofstrasse;;; 5745; Schweiz
472;Sehr Klein;POINT (2704672 1231838);47.22917506424916;8.820842192751412;;;Einkaufszentrum Sonnenhof;;; 8640; Schweiz
473;Mittel;POINT (2689379 1279119);47.656619690472276;8.628394721332572;;3; Im Mettli;;; 8447; Schweiz
475;Sehr Klein;POINT (2629697 1129552);46.31671492136997;7.824192871336636;;;Nordstrasse;;; 3938; Schweiz
476;Mittel;POINT (2744997 1253474);47.416099166500466;9.360155763509061;;;Güterbahnhofstrasse;;; 9013; Schweiz
477;Klein;POINT (2669303 1255381);47.445571424175824;8.357480443636584;;8; Bahnhofstrasse;;; 5436; Schweiz
478;Mittel;POINT (2721107 1125970);46.27424244082886;9.009820402664612;;;A Teciásc;;; 6705; Schweiz
479;Klein;POINT (2718395 1089164);45.94369864387815;8.96535349156605;;;Via Maroggia;;; 6816; Schweiz
480;Sehr Klein;POINT (2584232 1114796);46.1844430944036;7.2344312299865745;;A9; Saint-Pierre-de-Clages;;; 1955; Schweiz
481;Mittel;POINT (2634112 1195094);46.90607987451381;7.886359691523717;;4; Ennetilfis;;; 6192; Schweiz
482;Sehr Klein;POINT (2537976 1152031);46.516698568444355;6.630409987593064;;;Chez CFF;;; 1003; Schweiz
483;Klein;POINT (2612209 1265876);47.54349523690892;7.600790358835104;;;Münchensteinerstrasse;;; 4053; Schweiz
485;Mittel;POINT (2675493 1267841);47.55694520454231;8.44165361315669;;;Rebbergstrasse;;; 8187; Schweiz
486;Klein;POINT (2532472 1154515);46.538508586317654;6.558329745215681;Dépôt Migros Vaud; 11b; Chemin du Dévent;;; 1024; Schweiz
487;Sehr Klein;POINT (2719481 1257830);47.46039565897882;9.023280097909618;;;Lenzbüel;;; 8371; Schweiz
489;Mittel;POINT (2718150 1135015);46.35611866715342;8.973763667941041;;;Via Officina;;; 6710; Schweiz
490;Mittel;POINT (2707015 1235435);47.26114793723927;8.85263129205576;;;Türkenweg;;; 8630; Schweiz
491;Sehr Klein;POINT (2613423 1265952);47.544155188353706;7.616917798943286;;;Einfahrt Wolf;;; 4052; Schweiz
492;Klein;POINT (2568559 1114965);46.18541188052841;7.031438449131759;;;La Rasse;;; 1902; Schweiz
493;Mittel;POINT (2562546 1123073);46.25803830295253;6.952911210811838;;22; Route du Tonkin;;; 1870; Schweiz
494;Mittel;POINT (2595747 1236667);47.280883208729094;7.382413273730892;;;Rue de l'Est;;; 2740; Schweiz
495;Klein;POINT (2609484 1128261);46.305689320453126;7.561746837295725;;;Raffiljiweg;;; 3960; Schweiz
496;Mittel;POINT (2660086 1247306);47.37385324930039;8.234200432776998;Hotel & Restaurant Bahnhof; 2; Bahnhofplatz;;; 5605; Schweiz
497;Klein;POINT (2640943 1266066);47.54404362627174;7.982465274989867;;;Holzheizkraftwerk Sisslerfeld;;; 4334; Schweiz
498;Mittel;POINT (2723843 1268549);47.55597277447112;9.084097306757592;;;Rohrackerstrasse;;; 9565; Schweiz
499;Sehr Klein;POINT (2560738 1140555);46.41519304735027;6.927984836243697;;;Quai Alfred Chatelanat;;; 1820; Schweiz
500;Mittel;POINT (2667145 1214166);47.075108972402866;8.322716058747746;;1; Fuchshüne;;; 6032; Schweiz
501;Klein;POINT (2746320 1267763);47.54428136429129;9.382372380880746;Freihof; 14; Seeweg;;; 9322; Schweiz
502;Klein;POINT (2607511 1195847);46.913684040604124;7.537229826460242;;149c; Sandackerweg;;; 3112; Schweiz
503;Mittel;POINT (2685971 1263920);47.52039629302581;8.58009246158363;;1; Wilikon;;; 8427; Schweiz
504;Mittel;POINT (2671835 1252082);47.41563059092461;8.390517341825365;Stellwerk RBL Ost; 24; Güterstrasse;;; 8953; Schweiz
505;Mittel;POINT (2651740 1210614);47.04454154680118;8.119487392761211;;;Oberlangnauerwaldstrasse;;; 6106; Schweiz
506;Klein;POINT (2549244 1150124);46.50049578147437;6.777444564640502;;;Route du Village;;; 1070; Schweiz
507;Mittel;POINT (2517619 1150797);46.503399357058285;6.365388788336728;;;Chemin de la Croix;;; 1170; Schweiz
508;Gross;POINT (2675499 1267942);47.55785280527434;8.44175047533371;;;Rebbergstrasse;;; 8187; Schweiz
509;Klein;POINT (2554552 1188319);46.84445088260337;6.842801550954304;;;Estavayer-le-Lac;;; 1470; Schweiz
510;Mittel;POINT (2760978 1204005);46.96758991180306;9.554165455693525;;;k kiosk;;; 7302; Schweiz
511;Mittel;POINT (2693981 1288337);47.73886495925536;8.691603791724274;;;Grillstelle Alter Weiher;;; 8240; Schweiz
512;Mittel;POINT (2661375 1215701);47.08947492388742;8.246957271578754;;13a; Hasenmoosstrasse;;; 6023; Schweiz
513;Klein;POINT (2634486 1241719);47.325438718737395;7.894821644093117;;;Ruttigerweg;;; 4663; Schweiz
514;Mittel;POINT (2689405 1283256);47.693817166248536;8.62957658261953;;26; Mühlenstrasse;;; 8201; Schweiz
515;Klein;POINT (2684501 1275343);47.623311011740356;8.562750020491835;;;Hauptstraße;;; 79807; Deutschland
516;Sehr Klein;POINT (2738192 1252862);47.412060143779804;9.269818820790022;Betriebszentrale Migros Ostschweiz; 47; Industriestrasse;;; 9200; Schweiz
517;Klein;POINT (2681616 1247628);47.37443455721544;8.519298220052688;;145; Seebahnstrasse;;; 8003; Schweiz
518;Sehr Klein;POINT (2610949 1192234);46.881136830908915;7.582273981548428;;1a; Station;;; 3111; Schweiz
520;Sehr Klein;POINT (2557415 1143921);46.44526825763513;6.8844560011668605;;5; Sentier des Borgognes;;; 1815; Schweiz
521;Sehr Klein;POINT (2685870 1238050);47.28775485955693;8.573783037383985;Kläranlage Thalwil; 57; Seestrasse;;; 8800; Schweiz
524;Mittel;POINT (2643825 1248038);47.381718348988876;8.018975730284886;;;Eppenbergtunnel;;; 5012; Schweiz
525;Sehr Klein;POINT (2542061 1150787);46.505875337072624;6.683794169015312;;27; Chemin de Fénix;;; 1095; Schweiz
526;Klein;POINT (2759843 1261179);47.48193512021445;9.559566663339847;;;Fuchsloch;;; 9423; Schweiz
